nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;IBUA;costo;stock_minimo;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
LINTERNA DE LUZ HALOGENA KEZU KHW515;;;;;;4;0;57957;57956.98925;0;100;53900;53900;0;0;0;0;53900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
ESTABILIZADOR PARA CELULAR M1;;;;;;6;0;252688;252688.172;0;100;235000;235000;0;0;0;0;235000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA 3 CABEZAS VGR V-318;;;;;;6;0;49677;49677.41935;0;100;46200;46200;0;0;0;0;46200;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA SHAVER VGR V-375;;;;;;24;0;18925;18924.73118;0;100;17600;17600;0;0;0;0;17600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA PATILLERA VGR V-640;;;;;;2;0;224731;224731.1828;0;100;209000;209000;0;0;0;0;209000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA PATILLERA SHAVER VGR V-642;;;;;;3;0;201075;201075.2688;0;100;187000;187000;0;0;0;0;187000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA VGR 3 EN 1 V-644;;;;;;6;0;124194;124193.5484;0;100;115500;115500;0;0;0;0;115500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-654;;;;;;2;0;56774;56774.19355;0;100;52800;52800;0;0;0;0;52800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-657;;;;;;12;0;111183;111182.7957;0;100;103400;103400;0;0;0;0;103400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-679;;;;;;10;0;48495;48494.62366;0;100;45100;45100;0;0;0;0;45100;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
DEPILADOR 5 EN 1 PARA MUJER VGR V-720;;;;;;12;0;44946;44946.23656;0;100;41800;41800;0;0;0;0;41800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
LINTERNA MULTIFUNCIONAL 180 W51642;;;;;;6;0;59140;59139.78495;0;100;55000;55000;0;0;0;0;55000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
DISPENSADOR DE AGUA PARA MASCOTAS Y005;;;;;;6;0;40215;40215.05376;0;100;37400;37400;0;0;0;0;37400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
"PARLANTE WOOFER 6.5"" WF6502 NEGRO";;;;;;12;0;70968;70967.74194;0;100;66000;66000;0;0;0;0;66000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;WOOFER;677433;;;Estandar
"PARLANTE WOOFER 6.5"" WF6501 COLOR";;;;;;12;0;82796;82795.69892;0;100;77000;77000;0;0;0;0;77000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;WOOFER;677433;;;Estandar
MONO PAD Z19;;;;;;12;0;22473;22473.11828;0;100;20900;20900;0;0;0;0;20900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD Z29;;;;;;3;0;69785;69784.94624;0;100;64900;64900;0;0;0;0;64900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD C16;;;;;;2;0;177419;177419.3548;0;100;165000;165000;0;0;0;0;165000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD C10;;;;;;2;0;153763;153763.4409;0;100;143000;143000;0;0;0;0;143000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
CABLE LINK L01 TC-TC;;;;;;100;0;7097;7096.774194;0;100;6600;6600;0;0;0;0;6600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
FORRO SPACE MTIVOS;;;;;;40;0;5086;5086.021505;0;100;4730;4730;0;0;0;0;4730;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO BORDE COLOR 360;;;;;;100;0;4731;4731.182796;0;100;4400;4400;0;0;0;0;4400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO DISEÃ‘O CON CORREA;;;;;;60;0;5323;5322.580645;0;100;4950;4950;0;0;0;0;4950;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
PARLANTE P PRO3;;;;;;20;0;26882;26881.72043;0;100;25000;25000;0;0;0;0;25000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TK;44;;;Estandar
TECLADO CON CABLE KN-97;;;;;;20;0;14194;14193.54839;0;100;13200;13200;0;0;0;0;13200;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
CABLE ECO V8 KN-88;;;;;;100;0;1656;1655.913978;0;100;1540;1540;0;0;0;0;1540;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
CABLE ECO TC  KN-89;;;;;;300;0;1892;1892.473118;0;100;1760;1760;0;0;0;0;1760;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
CABLE 120 W TC - TC KN-106;;;;;;100;0;8043;8043.010753;0;100;7480;7480;0;0;0;0;7480;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
"TELEVISOR WHALE TG 32""";;;;;;30;0;494624;494623.6559;0;100;460000;460000;0;0;0;0;460000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;T G;8767;;;Estandar
"TELEVISOR WHALE TG 43""";;;;;;30;0;824194;824193.5484;0;100;766500;766500;0;0;0;0;766500;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;T G;8767;;;Estandar
CAMARA DE VIGILANCIA # 3;;;;;;24;0;74516;74516.12903;0;100;69300;69300;0;0;0;0;69300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 5;;;;;;20;0;98172;98172.04301;0;100;91300;91300;0;0;0;0;91300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 4;;;;;;12;0;121828;121827.957;0;100;113300;113300;0;0;0;0;113300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 2;;;;;;39;0;59140;59139.78495;0;100;55000;55000;0;0;0;0;55000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
COMBO DE RELOJ INFANTIL;;;;;;100;0;34301;34301.07527;0;100;31900;31900;0;0;0;0;31900;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
BARRA DE MEZCLAR R 9267;;;;;;10;0;29570;29569.89247;0;100;27500;27500;0;0;0;0;27500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
BATERIA AUXILIAR 25DT-111;;;;;;10;0;20108;20107.52688;0;100;18700;18700;0;0;0;0;18700;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
BATIDORA R-96637-110;;;;;;6;0;68602;68602.15054;0;100;63800;63800;0;0;0;0;63800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ DE PINZA;;;;;;30;0;3548;3548.387097;0;100;3300;3300;0;0;0;0;3300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ M6;;;;;;10;0;1774;1774.193548;0;100;1650;1650;0;0;0;0;1650;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ X7;;;;;;10;0;2011;2010.752688;0;100;1870;1870;0;0;0;0;1870;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CEPILLO SECADOR CAJA NEGRA 268;;;;;;30;0;23656;23655.91398;0;100;22000;22000;0;0;0;0;22000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
COBERTOR PARA SOFA DT-2426;;;;;;20;0;17742;17741.93548;0;100;16500;16500;0;0;0;0;16500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
DISPENSADOR DE COCINA DT-24008;;;;;;10;0;14194;14193.54839;0;100;13200;13200;0;0;0;0;13200;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
GPS KT-100;;;;;;2;0;121828;121827.957;0;100;113300;113300;0;0;0;0;113300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-102;;;;;;2;0;222366;222365.5914;0;100;206800;206800;0;0;0;0;206800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-110;;;;;;2;0;272043;272043.0108;0;100;253000;253000;0;0;0;0;253000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-112;;;;;;2;0;133656;133655.914;0;100;124300;124300;0;0;0;0;124300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
INFLADOR DE BOMBAS 73005;;;;;;10;0;37849;37849.46237;0;100;35200;35200;0;0;0;0;35200;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA LED DE UÃ‘AS SUN-669;;;;;;12;0;47312;47311.82796;0;100;44000;44000;0;0;0;0;44000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA LED RECARGABLE T550;;;;;;20;0;7688;7688.172043;0;100;7150;7150;0;0;0;0;7150;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA  SELFIE CX-13;;;;;;20;0;22473;22473.11828;0;100;20900;20900;0;0;0;0;20900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUNA BARBERA VGR V-353;;;;;;20;0;23656;23655.91398;0;100;22000;22000;0;0;0;0;22000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUINA PULIDORA DE UÃ‘AS 011;;;;;;12;0;21290;21290.32258;0;100;19800;19800;0;0;0;0;19800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUINA WERHL WL-11083;;;;;;20;0;27204;27204.30108;0;100;25300;25300;0;0;0;0;25300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MICROFONO DE SOLAPA K-50;;;;;;6;0;144301;144301.0753;0;100;134200;134200;0;0;0;0;134200;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H33;;;;;;10;0;28387;28387.09677;0;100;26400;26400;0;0;0;0;26400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H-51;;;;;;6;0;53226;53225.80645;0;100;49500;49500;0;0;0;0;49500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE MY-275;;;;;;6;0;133656;133655.914;0;100;124300;124300;0;0;0;0;124300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE MY-277;;;;;;6;0;186882;186881.7204;0;100;173800;173800;0;0;0;0;173800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H-52;;;;;;6;0;50860;50860.21505;0;100;47300;47300;0;0;0;0;47300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
COMBO REMNLIGNTON PINZAS PARA CABELLO DT-2506;;;;;;10;0;68602;68602.15054;0;100;63800;63800;0;0;0;0;63800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PLANCHA DE ROPA R-1808B AZUL;;;;;;10;0;42581;42580.64516;0;100;39600;39600;0;0;0;0;39600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
RECIPIENTE HERMETICO PARA ALIMENTOS A-522;;;;;;3;0;76882;76881.72043;0;100;71500;71500;0;0;0;0;71500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
SECADOR PARA EL CABELLO 5 EN 1 RE-5362;;;;;;20;0;44946;44946.23656;0;100;41800;41800;0;0;0;0;41800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
SOPLADOR X-8;;;;;;2;0;54409;54408.60215;0;100;50600;50600;0;0;0;0;50600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
TAPETE DIDACTICO PARA NIÃ‘OS;;;;;;20;0;9462;9462.365591;0;100;8800;8800;0;0;0;0;8800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
TIMBRE DIGITAL DT-2409;;;;;;2;0;139570;139569.8925;0;100;129800;129800;0;0;0;0;129800;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
TERMO STANLEY SIN MARCAR 30 ONZ;;;;;;1800;0;26882;26881.72043;0;100;18700;18700;0;0;0;0;18700;5;FALSE;FALSE;FALSE;1;30.436;TRUE;CACHARROS;GENERICA;;0;0;0;0;;MUNDO IMPORTACIONES;23222;;;Estandar
COMBO IPHONE CARGADOR Y POWER BANK;;;;;;100;0;41398;41397.84946;0;100;38500;38500;0;0;0;0;38500;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;GOLD;67778;;;Estandar
COMBO IPHONE 2 EN 1 AUDIFONOS Y POWER BANK;;;;;;100;0;52043;52043.01075;0;100;48400;48400;0;0;0;0;48400;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;GOLD;67778;;;Estandar
AUDIFONOS PRO 3;;;;;;50;0;70968;70967.74194;0;100;66000;66000;0;0;0;0;66000;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;JA IMPORTACIONES;97383;;;Estandar
AUDIFONOS BUDS PRO 7;;;;;;100;0;33118;33118.27957;0;100;30800;30800;0;0;0;0;30800;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;SPY + TECHOLOGY;86578;;;Estandar
PARLANTE DE COLORES CIRCULAR MS-2216BT;;;;;;100;0;15054;15053.76344;0;100;14000;14000;0;0;0;0;14000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;SPY + TECHOLOGY;86578;;;Estandar
PARLANTE KARAOKE MA-530;;;;;;3;0;102903;102903.2258;0;100;95700;95700;0;0;0;0;95700;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;SPY + TECHOLOGY;86578;;;Estandar
TEATRO EN CASA 2.1 NEGRO AZUL 100W JRPT00217;;;;;;2;0;231452;231451.6129;0;100;215250;215250;0;0;0;0;215250;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
SISTEMA DE AUDIO HIBRIDO 2.1 NEGRO J5286;;;;;;2;0;197581;197580.6452;0;100;183750;183750;0;0;0;0;183750;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
SISTEMA DE AUDIO HIBRIDO 2.1 BLANCO J5287;;;;;;2;0;197581;197580.6452;0;100;183750;183750;0;0;0;0;183750;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
CONTROL PARA PC Y CELULAR MB6034;;;;;;6;0;77903;77903.22581;0;100;72450;72450;0;0;0;0;72450;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
"CABINA ACTIVA PREDATOR 12"" J5231";;;;;;2;0;1015000;1015000;0;100;943950;943950;0;0;0;0;943950;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
"CABINA ACTIVA DOBLE 15"" ELIE J5259";;;;;;5;0;1378947;1378947.368;0;;1310000;1310000;0;0;0;0;1310000;5;FALSE;FALSE;FALSE;1;5;TRUE;CACHARROS;GENERICA;;145645.1613;0;0;0;;J & R;85322;;;Estandar
LAMINAS DE PVC BLANCA;;;;;;6;0;100538;100537.6344;0;100;93500;93500;0;0;0;0;93500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PREMIUN PT-55106;;;;;;101;0;129839;129838.7097;0;100;120750;120750;0;0;0;0;120750;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PREMIUN PT-DEL103;;;;;;6;0;767742;767741.9355;0;100;714000;714000;0;0;0;0;714000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PARLANTE PREMIUN PT-55159;;;;;;100;0;158065;158064.5161;0;100;147000;147000;0;0;0;0;147000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
"PATINETA 6"" PREMIUN";;;;;;1;0;1301075;1301075.269;0;100;1210000;1210000;0;0;0;0;1210000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PATINETA 57 PREMIUN;;;;;;1;0;1139785;1139784.946;0;100;1060000;1060000;0;0;0;0;1060000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
AIRE ACONDICIONADO 12.000 BTU PREMIUN;;;;;;12;0;956989;956989.2473;0;100;890000;890000;0;0;0;0;890000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
"TELEVISOR PREMIUN 32""";;;;;;10;0;430108;430107.5269;0;100;400000;400000;0;0;0;0;400000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
"TELEVISOR PREMIUN 43""";;;;;;10;0;741935;741935.4839;0;100;690000;690000;0;0;0;0;690000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
"TELEVISOR PREMIUN 50""";;;;;;10;0;1032258;1032258.065;0;100;960000;960000;0;0;0;0;960000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
LAMINAS DE PVC GRIS/NEGRO;;;;;;1;0;81290;81290.32258;0;100;75600;75600;0;0;0;0;75600;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;PREMIUM;6866;;;Estandar
PSPJUEGO 4083;;;;;;6;0;365591;365591.3978;0;100;340000;340000;0;0;0;0;340000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
VIDEO JUEGOS + 2 CONTROLES 3D 4K HDR 4112;;;;;;12;0;177419;177419.3548;0;100;165000;165000;0;0;0;0;165000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
RADIO 351;;;;;;20;0;15376;15376.34409;0;100;14300;14300;0;0;0;0;14300;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
SECADOR DE PELO CON DIFUSOR 4100;;;;;;6;0;94624;94623.65591;0;100;88000;88000;0;0;0;0;88000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
SECADOR DE PELO 4101;;;;;;4;0;106452;106451.6129;0;100;99000;99000;0;0;0;0;99000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
MAQUINA BARBERA VGR  9000 RPM;;;;;;2;0;189247;189247.3118;0;100;176000;176000;0;0;0;0;176000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
TERMO SITARAYURI 30 ONZ;;;;;;48;0;41398;41397.84946;0;100;38500;38500;0;0;0;0;38500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
TERMO SITARAYURI 20 ONZ;;;;;;24;0;34301;34301.07527;0;100;31900;31900;0;0;0;0;31900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
ORGANIZADOR 3 PUESTOS;;;;;;12;0;59140;59139.78495;0;100;55000;55000;0;0;0;0;55000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
ORGANIZADOR 5 PUESTOS 4035;;;;;;12;0;69785;69784.94624;0;100;64900;64900;0;0;0;0;64900;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
ORGANIZADOR 5 NIVELES 4037;;;;;;12;0;52043;52043.01075;0;100;48400;48400;0;0;0;0;48400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
LINTERNA 4008;;;;;;6;0;70968;70967.74194;0;100;66000;66000;0;0;0;0;66000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
ASPIRADOR PARA CARRO;;;;;;30;0;41398;41397.84946;0;100;38500;38500;0;0;0;0;38500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
KIT DE ARTE ASTRONAUTA 4163;;;;;;12;0;29570;29569.89247;0;100;27500;27500;0;0;0;0;27500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
KIT DE ARTE 4162;;;;;;12;0;40215;40215.05376;0;100;37400;37400;0;0;0;0;37400;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
HUMIDIFICADOR RECARGABLE 4174;;;;;;12;0;29570;29569.89247;0;100;27500;27500;0;0;0;0;27500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
HUMIDIFICADOR RECARGABLE 4173;;;;;;6;0;35484;35483.87097;0;100;33000;33000;0;0;0;0;33000;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
HUMIDIFICADOR PLANETA 3003;;;;;;12;0;29570;29569.89247;0;100;27500;27500;0;0;0;0;27500;5;FALSE;FALSE;FALSE;1;7;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NEXXO;8866;;;Estandar
